idHabitacion,timestamp,status
6,6/15/2021 12:19:14 p. m.,Sala disponible.
4,6/15/2021 12:20:03 p. m.,Sala disponible.
12,6/15/2021 12:23:32 p. m.,Sala no disponible.
1,6/15/2021 12:23:58 p. m.,Sala no disponible.
12,6/15/2021 12:23:59 p. m.,Inicia limpieza.
12,6/15/2021 12:24:36 p. m.,Sala disponible.
1,6/15/2021 12:24:37 p. m.,Inicia limpieza.
3,6/15/2021 12:26:16 p. m.,Sala no disponible.
1,6/15/2021 12:26:31 p. m.,Sala disponible.
13,6/15/2021 12:26:48 p. m.,Sala no disponible.
3,6/15/2021 12:26:49 p. m.,Inicia limpieza.
3,6/15/2021 12:28:57 p. m.,Sala disponible.
13,6/15/2021 12:29:23 p. m.,Inicia limpieza.
13,6/15/2021 12:30:35 p. m.,Sala disponible.
12,6/15/2021 12:34:03 p. m.,Sala no disponible.
12,6/15/2021 12:34:30 p. m.,Inicia limpieza.
12,6/15/2021 12:36:14 p. m.,Sala disponible.
2,6/15/2021 12:37:01 p. m.,Sala no disponible.
2,6/15/2021 12:37:35 p. m.,Inicia limpieza.
4,6/15/2021 12:37:57 p. m.,Sala no disponible.
2,6/15/2021 12:39:56 p. m.,Sala disponible.
4,6/15/2021 12:40:18 p. m.,Inicia limpieza.
9,6/15/2021 12:40:39 p. m.,Sala no disponible.
4,6/15/2021 12:42:16 p. m.,Sala disponible.
9,6/15/2021 12:43:09 p. m.,Inicia limpieza.
9,6/15/2021 12:45:32 p. m.,Sala disponible.
1,6/15/2021 12:45:43 p. m.,Sala no disponible.
1,6/15/2021 12:46:23 p. m.,Inicia limpieza.
12,6/15/2021 12:49:23 p. m.,Sala no disponible.
12,6/15/2021 12:49:49 p. m.,Inicia limpieza.
12,6/15/2021 12:50:24 p. m.,Sala disponible.
1,6/15/2021 12:50:40 p. m.,Sala disponible.
12,6/15/2021 12:54:29 p. m.,Sala no disponible.
12,6/15/2021 12:54:56 p. m.,Inicia limpieza.
12,6/15/2021 12:55:29 p. m.,Sala disponible.
13,6/15/2021 12:56:17 p. m.,Sala no disponible.
13,6/15/2021 12:56:43 p. m.,Inicia limpieza.
13,6/15/2021 12:57:29 p. m.,Sala disponible.
12,6/15/2021 1:00:04 p. m.,Sala no disponible.
12,6/15/2021 1:00:30 p. m.,Inicia limpieza.
7,6/15/2021 1:01:06 p. m.,Sala no disponible.
12,6/15/2021 1:01:17 p. m.,Sala disponible.
7,6/15/2021 1:02:08 p. m.,Inicia limpieza.
2,6/15/2021 1:06:07 p. m.,Sala no disponible.
2,6/15/2021 1:06:41 p. m.,Inicia limpieza.
7,6/15/2021 1:07:04 p. m.,Sala disponible.
2,6/15/2021 1:08:44 p. m.,Sala disponible.
3,6/15/2021 1:15:36 p. m.,Sala no disponible.
1,6/15/2021 1:15:41 p. m.,Sala no disponible.
3,6/15/2021 1:15:56 p. m.,Inicia limpieza.
1,6/15/2021 1:16:21 p. m.,Inicia limpieza.
3,6/15/2021 1:17:21 p. m.,Sala disponible.
1,6/15/2021 1:18:09 p. m.,Sala disponible.
4,6/15/2021 1:23:35 p. m.,Sala no disponible.
4,6/15/2021 1:24:09 p. m.,Inicia limpieza.
12,6/15/2021 1:25:04 p. m.,Sala no disponible.
12,6/15/2021 1:25:31 p. m.,Inicia limpieza.
4,6/15/2021 1:26:01 p. m.,Sala disponible.
12,6/15/2021 1:26:19 p. m.,Sala disponible.
2,6/15/2021 1:27:38 p. m.,Sala no disponible.
2,6/15/2021 1:28:11 p. m.,Inicia limpieza.
2,6/15/2021 1:29:55 p. m.,Sala disponible.
12,6/15/2021 1:35:02 p. m.,Sala no disponible.
12,6/15/2021 1:35:29 p. m.,Inicia limpieza.
12,6/15/2021 1:37:43 p. m.,Sala disponible.
6,6/15/2021 1:42:14 p. m.,Sala no disponible.
6,6/15/2021 1:42:50 p. m.,Inicia limpieza.
12,6/15/2021 1:44:24 p. m.,Sala no disponible.
12,6/15/2021 1:44:51 p. m.,Inicia limpieza.
12,6/15/2021 1:45:31 p. m.,Sala disponible.
6,6/15/2021 1:45:37 p. m.,Sala disponible.
13,6/15/2021 1:47:12 p. m.,Sala no disponible.
13,6/15/2021 1:47:39 p. m.,Inicia limpieza.
1,6/15/2021 1:48:04 p. m.,Sala no disponible.
13,6/15/2021 1:48:11 p. m.,Sala disponible.
1,6/15/2021 1:48:42 p. m.,Inicia limpieza.
1,6/15/2021 1:50:34 p. m.,Sala disponible.
12,6/15/2021 1:56:00 p. m.,Sala no disponible.
12,6/15/2021 1:56:27 p. m.,Inicia limpieza.
12,6/15/2021 1:57:00 p. m.,Sala disponible.
14,6/15/2021 1:58:46 p. m.,Sala no disponible.
2,6/15/2021 1:59:01 p. m.,Sala no disponible.
14,6/15/2021 1:59:02 p. m.,Inicia limpieza.
13,6/15/2021 1:59:28 p. m.,Sala no disponible.
2,6/15/2021 1:59:35 p. m.,Inicia limpieza.
13,6/15/2021 1:59:54 p. m.,Inicia limpieza.
14,6/15/2021 2:00:41 p. m.,Sala disponible.
2,6/15/2021 2:01:14 p. m.,Sala disponible.
7,6/15/2021 2:01:37 p. m.,Sala no disponible.
13,6/15/2021 2:01:53 p. m.,Sala disponible.
7,6/15/2021 2:02:39 p. m.,Inicia limpieza.
12,6/15/2021 2:03:36 p. m.,Sala no disponible.
12,6/15/2021 2:04:03 p. m.,Inicia limpieza.
12,6/15/2021 2:04:58 p. m.,Sala disponible.
13,6/15/2021 2:06:15 p. m.,Sala no disponible.
13,6/15/2021 2:06:42 p. m.,Inicia limpieza.
13,6/15/2021 2:07:36 p. m.,Sala disponible.
7,6/15/2021 2:08:19 p. m.,Sala disponible.
5,6/15/2021 2:08:30 p. m.,Sala no disponible.
5,6/15/2021 2:09:27 p. m.,Inicia limpieza.
5,6/15/2021 2:10:33 p. m.,Sala disponible.
12,6/15/2021 2:19:00 p. m.,Sala no disponible.
1,6/15/2021 2:19:38 p. m.,Sala no disponible.
1,6/15/2021 2:20:17 p. m.,Inicia limpieza.
1,6/15/2021 2:22:57 p. m.,Sala disponible.
12,6/15/2021 2:23:34 p. m.,Inicia limpieza.
12,6/15/2021 2:24:04 p. m.,Sala disponible.
3,6/15/2021 2:24:57 p. m.,Sala no disponible.
3,6/15/2021 2:25:17 p. m.,Inicia limpieza.
13,6/15/2021 2:25:39 p. m.,Sala no disponible.
2,6/15/2021 2:25:49 p. m.,Sala no disponible.
13,6/15/2021 2:26:05 p. m.,Inicia limpieza.
2,6/15/2021 2:26:23 p. m.,Inicia limpieza.
13,6/15/2021 2:26:43 p. m.,Sala disponible.
3,6/15/2021 2:27:10 p. m.,Sala disponible.
2,6/15/2021 2:28:05 p. m.,Sala disponible.
6,6/15/2021 2:28:40 p. m.,Sala no disponible.
6,6/15/2021 2:29:16 p. m.,Inicia limpieza.
4,6/15/2021 2:29:19 p. m.,Sala no disponible.
4,6/15/2021 2:29:54 p. m.,Inicia limpieza.
8,6/15/2021 2:29:57 p. m.,Sala no disponible.
8,6/15/2021 2:30:42 p. m.,Inicia limpieza.
12,6/15/2021 2:31:38 p. m.,Sala no disponible.
4,6/15/2021 2:31:51 p. m.,Sala disponible.
12,6/15/2021 2:32:05 p. m.,Inicia limpieza.
12,6/15/2021 2:32:44 p. m.,Sala disponible.
6,6/15/2021 2:34:48 p. m.,Sala disponible.
13,6/15/2021 2:35:48 p. m.,Sala no disponible.
8,6/15/2021 2:36:07 p. m.,Sala disponible.
12,6/15/2021 2:36:11 p. m.,Sala no disponible.
12,6/15/2021 2:36:37 p. m.,Inicia limpieza.
7,6/15/2021 2:36:48 p. m.,Sala no disponible.
12,6/15/2021 2:37:25 p. m.,Sala disponible.
7,6/15/2021 2:37:50 p. m.,Inicia limpieza.
5,6/15/2021 2:40:37 p. m.,Sala no disponible.
7,6/15/2021 2:40:57 p. m.,Sala disponible.
5,6/15/2021 2:41:44 p. m.,Inicia limpieza.
5,6/15/2021 2:42:59 p. m.,Sala disponible.
1,6/15/2021 2:43:43 p. m.,Sala no disponible.
13,6/15/2021 2:43:49 p. m.,Inicia limpieza.
1,6/15/2021 2:44:22 p. m.,Inicia limpieza.
13,6/15/2021 2:44:31 p. m.,Sala disponible.
1,6/15/2021 2:47:08 p. m.,Sala disponible.
2,6/15/2021 2:51:49 p. m.,Sala no disponible.
2,6/15/2021 2:52:23 p. m.,Inicia limpieza.
2,6/15/2021 2:54:31 p. m.,Sala disponible.
5,6/15/2021 3:00:30 p. m.,Sala no disponible.
5,6/15/2021 3:01:38 p. m.,Inicia limpieza.
5,6/15/2021 3:03:07 p. m.,Sala disponible.
12,6/15/2021 3:05:01 p. m.,Sala no disponible.
12,6/15/2021 3:05:28 p. m.,Inicia limpieza.
12,6/15/2021 3:06:13 p. m.,Sala disponible.
13,6/15/2021 3:08:52 p. m.,Sala no disponible.
13,6/15/2021 3:09:18 p. m.,Inicia limpieza.
13,6/15/2021 3:10:03 p. m.,Sala disponible.
1,6/15/2021 3:14:52 p. m.,Sala no disponible.
1,6/15/2021 3:15:32 p. m.,Inicia limpieza.
3,6/15/2021 3:16:01 p. m.,Sala no disponible.
3,6/15/2021 3:16:21 p. m.,Inicia limpieza.
2,6/15/2021 3:16:25 p. m.,Sala no disponible.
2,6/15/2021 3:16:59 p. m.,Inicia limpieza.
12,6/15/2021 3:17:02 p. m.,Sala no disponible.
1,6/15/2021 3:17:27 p. m.,Sala disponible.
12,6/15/2021 3:17:29 p. m.,Inicia limpieza.
12,6/15/2021 3:18:11 p. m.,Sala disponible.
3,6/15/2021 3:18:26 p. m.,Sala disponible.
2,6/15/2021 3:19:08 p. m.,Sala disponible.
4,6/15/2021 3:20:57 p. m.,Sala no disponible.
4,6/15/2021 3:21:31 p. m.,Inicia limpieza.
6,6/15/2021 3:22:29 p. m.,Sala no disponible.
6,6/15/2021 3:23:07 p. m.,Inicia limpieza.
4,6/15/2021 3:24:05 p. m.,Sala disponible.
6,6/15/2021 3:27:17 p. m.,Sala disponible.
12,6/15/2021 3:33:19 p. m.,Sala no disponible.
12,6/15/2021 3:33:45 p. m.,Inicia limpieza.
12,6/15/2021 3:34:42 p. m.,Sala disponible.
1,6/15/2021 3:36:04 p. m.,Sala no disponible.
1,6/15/2021 3:36:44 p. m.,Inicia limpieza.
7,6/15/2021 3:37:42 p. m.,Sala no disponible.
1,6/15/2021 3:38:20 p. m.,Sala disponible.
7,6/15/2021 3:38:44 p. m.,Inicia limpieza.
7,6/15/2021 3:42:52 p. m.,Sala disponible.
12,6/15/2021 3:44:19 p. m.,Sala no disponible.
12,6/15/2021 3:44:45 p. m.,Inicia limpieza.
12,6/15/2021 3:46:45 p. m.,Sala disponible.
12,6/15/2021 3:52:37 p. m.,Sala no disponible.
12,6/15/2021 3:53:04 p. m.,Inicia limpieza.
12,6/15/2021 3:53:44 p. m.,Sala disponible.
2,6/15/2021 3:54:24 p. m.,Sala no disponible.
2,6/15/2021 3:54:58 p. m.,Inicia limpieza.
9,6/15/2021 3:55:02 p. m.,Sala no disponible.
9,6/15/2021 3:56:03 p. m.,Inicia limpieza.
2,6/15/2021 3:57:47 p. m.,Sala disponible.
9,6/15/2021 3:57:49 p. m.,Sala disponible.
6,6/15/2021 4:10:59 p. m.,Sala no disponible.
6,6/15/2021 4:11:46 p. m.,Inicia limpieza.
2,6/15/2021 4:14:32 p. m.,Sala no disponible.
2,6/15/2021 4:15:06 p. m.,Inicia limpieza.
12,6/15/2021 4:15:59 p. m.,Sala no disponible.
12,6/15/2021 4:16:50 p. m.,Inicia limpieza.
2,6/15/2021 4:17:07 p. m.,Sala disponible.
1,6/15/2021 4:17:18 p. m.,Sala no disponible.
12,6/15/2021 4:17:24 p. m.,Sala disponible.
6,6/15/2021 4:17:45 p. m.,Sala disponible.
1,6/15/2021 4:18:01 p. m.,Inicia limpieza.
14,6/15/2021 4:19:30 p. m.,Sala no disponible.
1,6/15/2021 4:20:38 p. m.,Sala disponible.
13,6/15/2021 4:20:44 p. m.,Sala no disponible.
13,6/15/2021 4:21:10 p. m.,Inicia limpieza.
13,6/15/2021 4:21:47 p. m.,Sala disponible.
4,6/15/2021 4:26:46 p. m.,Sala no disponible.
12,6/15/2021 4:26:47 p. m.,Sala no disponible.
4,6/15/2021 4:27:24 p. m.,Inicia limpieza.
3,6/15/2021 4:28:07 p. m.,Sala no disponible.
3,6/15/2021 4:28:26 p. m.,Inicia limpieza.
4,6/15/2021 4:30:10 p. m.,Sala disponible.
14,6/15/2021 4:30:36 p. m.,Inicia limpieza.
14,6/15/2021 4:31:16 p. m.,Sala disponible.
3,6/15/2021 4:31:17 p. m.,Sala disponible.
12,6/15/2021 4:31:54 p. m.,Inicia limpieza.
12,6/15/2021 4:32:46 p. m.,Sala disponible.
2,6/15/2021 4:34:51 p. m.,Sala no disponible.
2,6/15/2021 4:35:25 p. m.,Inicia limpieza.
1,6/15/2021 4:36:56 p. m.,Sala no disponible.
2,6/15/2021 4:37:09 p. m.,Sala disponible.
1,6/15/2021 4:37:35 p. m.,Inicia limpieza.
1,6/15/2021 4:40:16 p. m.,Sala disponible.
12,6/15/2021 4:40:57 p. m.,Sala no disponible.
12,6/15/2021 4:41:23 p. m.,Inicia limpieza.
12,6/15/2021 4:42:03 p. m.,Sala disponible.
4,6/15/2021 4:45:34 p. m.,Sala no disponible.
4,6/15/2021 4:46:09 p. m.,Inicia limpieza.
3,6/15/2021 4:46:19 p. m.,Sala no disponible.
3,6/15/2021 4:46:39 p. m.,Inicia limpieza.
3,6/15/2021 4:48:36 p. m.,Sala disponible.
4,6/15/2021 4:48:56 p. m.,Sala disponible.
12,6/15/2021 4:59:00 p. m.,Sala no disponible.
12,6/15/2021 4:59:26 p. m.,Inicia limpieza.
12,6/15/2021 5:01:26 p. m.,Sala disponible.
12,6/15/2021 5:13:54 p. m.,Sala no disponible.
12,6/15/2021 5:14:21 p. m.,Inicia limpieza.
12,6/15/2021 5:16:39 p. m.,Sala disponible.
13,6/15/2021 5:20:58 p. m.,Sala no disponible.
13,6/15/2021 5:21:25 p. m.,Inicia limpieza.
13,6/15/2021 5:22:02 p. m.,Sala disponible.
8,6/15/2021 5:23:43 p. m.,Sala no disponible.
8,6/15/2021 5:24:28 p. m.,Inicia limpieza.
8,6/15/2021 5:29:37 p. m.,Sala disponible.
6,6/15/2021 5:34:50 p. m.,Sala no disponible.
6,6/15/2021 5:35:26 p. m.,Inicia limpieza.
9,6/15/2021 5:37:57 p. m.,Sala no disponible.
6,6/15/2021 5:38:04 p. m.,Sala disponible.
9,6/15/2021 5:38:57 p. m.,Inicia limpieza.
9,6/15/2021 5:44:01 p. m.,Sala disponible.
12,6/15/2021 5:51:15 p. m.,Sala no disponible.
12,6/15/2021 5:51:41 p. m.,Inicia limpieza.
12,6/15/2021 5:52:26 p. m.,Sala disponible.
14,6/15/2021 5:54:06 p. m.,Sala no disponible.
14,6/15/2021 5:54:22 p. m.,Inicia limpieza.
14,6/15/2021 5:55:19 p. m.,Sala disponible.
13,6/15/2021 5:55:20 p. m.,Sala no disponible.
13,6/15/2021 5:55:47 p. m.,Inicia limpieza.
13,6/15/2021 5:56:27 p. m.,Sala disponible.
12,6/15/2021 6:00:55 p. m.,Sala no disponible.
12,6/15/2021 6:01:21 p. m.,Inicia limpieza.
12,6/15/2021 6:01:57 p. m.,Sala disponible.
7,6/15/2021 6:05:43 p. m.,Sala no disponible.
7,6/15/2021 6:06:45 p. m.,Inicia limpieza.
7,6/15/2021 6:08:58 p. m.,Sala disponible.
12,6/15/2021 6:09:59 p. m.,Sala no disponible.
5,6/15/2021 6:14:50 p. m.,Sala no disponible.
5,6/15/2021 6:15:58 p. m.,Inicia limpieza.
1,6/15/2021 6:16:07 p. m.,Sala no disponible.
1,6/15/2021 6:16:46 p. m.,Inicia limpieza.
5,6/15/2021 6:17:08 p. m.,Sala disponible.
12,6/15/2021 6:18:00 p. m.,Inicia limpieza.
1,6/15/2021 6:18:44 p. m.,Sala disponible.
12,6/15/2021 6:18:56 p. m.,Sala disponible.
5,6/15/2021 6:33:18 p. m.,Sala no disponible.
5,6/15/2021 6:34:26 p. m.,Inicia limpieza.
5,6/15/2021 6:36:04 p. m.,Sala disponible.
13,6/15/2021 6:48:25 p. m.,Sala no disponible.
13,6/15/2021 6:48:51 p. m.,Inicia limpieza.
12,6/15/2021 6:49:43 p. m.,Sala no disponible.
13,6/15/2021 6:50:13 p. m.,Sala disponible.
12,6/15/2021 6:50:27 p. m.,Inicia limpieza.
12,6/15/2021 6:52:42 p. m.,Sala disponible.
7,6/15/2021 6:53:43 p. m.,Sala no disponible.
7,6/15/2021 6:54:45 p. m.,Inicia limpieza.
14,6/15/2021 6:54:59 p. m.,Sala no disponible.
7,6/15/2021 6:58:42 p. m.,Sala disponible.
1,6/15/2021 7:00:47 p. m.,Sala no disponible.
14,6/15/2021 7:01:24 p. m.,Inicia limpieza.
14,6/15/2021 7:01:52 p. m.,Sala disponible.
1,6/15/2021 7:02:19 p. m.,Inicia limpieza.
1,6/15/2021 7:06:26 p. m.,Sala disponible.
6,6/15/2021 7:12:03 p. m.,Sala no disponible.
6,6/15/2021 7:12:40 p. m.,Inicia limpieza.
6,6/15/2021 7:15:07 p. m.,Sala disponible.
2,6/15/2021 7:15:51 p. m.,Sala no disponible.
9,6/15/2021 7:16:12 p. m.,Sala no disponible.
2,6/15/2021 7:16:24 p. m.,Inicia limpieza.
8,6/15/2021 7:16:51 p. m.,Sala no disponible.
9,6/15/2021 7:17:12 p. m.,Inicia limpieza.
8,6/15/2021 7:17:36 p. m.,Inicia limpieza.
2,6/15/2021 7:18:34 p. m.,Sala disponible.
8,6/15/2021 7:20:43 p. m.,Sala disponible.
9,6/15/2021 7:23:06 p. m.,Sala disponible.
12,6/15/2021 7:24:42 p. m.,Sala no disponible.
12,6/15/2021 7:25:08 p. m.,Inicia limpieza.
12,6/15/2021 7:25:41 p. m.,Sala disponible.
13,6/15/2021 7:30:11 p. m.,Sala no disponible.
13,6/15/2021 7:30:38 p. m.,Inicia limpieza.
13,6/15/2021 7:31:28 p. m.,Sala disponible.
12,6/15/2021 7:33:38 p. m.,Sala no disponible.
12,6/15/2021 7:34:05 p. m.,Inicia limpieza.
12,6/15/2021 7:36:29 p. m.,Sala disponible.
12,6/15/2021 7:39:08 p. m.,Sala no disponible.
12,6/15/2021 7:39:34 p. m.,Inicia limpieza.
12,6/15/2021 7:40:04 p. m.,Sala disponible.
1,6/15/2021 7:46:21 p. m.,Sala no disponible.
1,6/15/2021 7:47:00 p. m.,Inicia limpieza.
1,6/15/2021 7:48:39 p. m.,Sala disponible.
2,6/15/2021 7:53:10 p. m.,Sala no disponible.
2,6/15/2021 7:53:44 p. m.,Inicia limpieza.
12,6/15/2021 7:54:33 p. m.,Sala no disponible.
13,6/15/2021 7:55:04 p. m.,Sala no disponible.
2,6/15/2021 7:55:17 p. m.,Sala disponible.
13,6/15/2021 7:55:31 p. m.,Inicia limpieza.
12,6/15/2021 7:55:42 p. m.,Inicia limpieza.
12,6/15/2021 7:56:20 p. m.,Sala disponible.
13,6/15/2021 7:56:22 p. m.,Sala disponible.
6,6/15/2021 7:59:51 p. m.,Sala no disponible.
6,6/15/2021 8:00:27 p. m.,Inicia limpieza.
12,6/15/2021 8:01:08 p. m.,Sala no disponible.
3,6/15/2021 8:01:59 p. m.,Sala no disponible.
3,6/15/2021 8:02:18 p. m.,Inicia limpieza.
3,6/15/2021 8:04:47 p. m.,Sala disponible.
6,6/15/2021 8:06:17 p. m.,Sala disponible.
5,6/15/2021 8:08:00 p. m.,Sala no disponible.
5,6/15/2021 8:09:08 p. m.,Inicia limpieza.
5,6/15/2021 8:10:22 p. m.,Sala disponible.
12,6/15/2021 8:11:14 p. m.,Inicia limpieza.
12,6/15/2021 8:12:10 p. m.,Sala disponible.
1,6/15/2021 8:17:14 p. m.,Sala no disponible.
1,6/15/2021 8:17:53 p. m.,Inicia limpieza.
1,6/15/2021 8:20:39 p. m.,Sala disponible.
6,6/15/2021 8:23:29 p. m.,Sala no disponible.
6,6/15/2021 8:24:06 p. m.,Inicia limpieza.
12,6/15/2021 8:25:28 p. m.,Sala no disponible.
12,6/15/2021 8:25:55 p. m.,Inicia limpieza.
5,6/15/2021 8:25:56 p. m.,Sala no disponible.
6,6/15/2021 8:26:19 p. m.,Sala disponible.
5,6/15/2021 8:27:04 p. m.,Inicia limpieza.
12,6/15/2021 8:27:52 p. m.,Sala disponible.
5,6/15/2021 8:28:38 p. m.,Sala disponible.
12,6/15/2021 8:32:37 p. m.,Sala no disponible.
12,6/15/2021 8:33:03 p. m.,Inicia limpieza.
12,6/15/2021 8:34:00 p. m.,Sala disponible.
13,6/15/2021 8:38:19 p. m.,Sala no disponible.
13,6/15/2021 8:38:46 p. m.,Inicia limpieza.
13,6/15/2021 8:40:10 p. m.,Sala disponible.
12,6/15/2021 8:42:00 p. m.,Sala no disponible.
12,6/15/2021 8:42:26 p. m.,Inicia limpieza.
12,6/15/2021 8:43:10 p. m.,Sala disponible.
7,6/15/2021 8:48:27 p. m.,Sala no disponible.
7,6/15/2021 8:49:29 p. m.,Inicia limpieza.
2,6/15/2021 8:52:55 p. m.,Sala no disponible.
2,6/15/2021 8:53:49 p. m.,Inicia limpieza.
7,6/15/2021 8:55:08 p. m.,Sala disponible.
1,6/15/2021 8:57:13 p. m.,Sala no disponible.
2,6/15/2021 8:57:21 p. m.,Sala disponible.
1,6/15/2021 8:57:52 p. m.,Inicia limpieza.
12,6/15/2021 8:58:20 p. m.,Sala no disponible.
12,6/15/2021 8:58:46 p. m.,Inicia limpieza.
12,6/15/2021 8:59:21 p. m.,Sala disponible.
1,6/15/2021 8:59:22 p. m.,Sala disponible.
3,6/15/2021 9:02:02 p. m.,Sala no disponible.
3,6/15/2021 9:02:21 p. m.,Inicia limpieza.
8,6/15/2021 9:02:43 p. m.,Sala no disponible.
8,6/15/2021 9:03:29 p. m.,Inicia limpieza.
3,6/15/2021 9:05:13 p. m.,Sala disponible.
8,6/15/2021 9:07:07 p. m.,Sala disponible.
2,6/15/2021 9:23:17 p. m.,Sala no disponible.
2,6/15/2021 9:23:50 p. m.,Inicia limpieza.
2,6/15/2021 9:26:03 p. m.,Sala disponible.
12,6/16/2021 7:12:06 a. m.,Sala no disponible.
12,6/16/2021 7:12:33 a. m.,Inicia limpieza.
12,6/16/2021 7:13:21 a. m.,Sala disponible.
13,6/16/2021 7:18:12 a. m.,Sala no disponible.
13,6/16/2021 7:18:38 a. m.,Inicia limpieza.
13,6/16/2021 7:19:32 a. m.,Sala disponible.
12,6/16/2021 7:23:45 a. m.,Sala no disponible.
12,6/16/2021 7:24:12 a. m.,Inicia limpieza.
12,6/16/2021 7:24:55 a. m.,Sala disponible.
14,6/16/2021 7:25:36 a. m.,Sala no disponible.
14,6/16/2021 7:25:51 a. m.,Inicia limpieza.
14,6/16/2021 7:26:22 a. m.,Sala disponible.
1,6/16/2021 7:26:55 a. m.,Sala no disponible.
1,6/16/2021 7:27:34 a. m.,Inicia limpieza.
13,6/16/2021 7:28:28 a. m.,Sala no disponible.
13,6/16/2021 7:28:55 a. m.,Inicia limpieza.
13,6/16/2021 7:29:47 a. m.,Sala disponible.
1,6/16/2021 7:29:49 a. m.,Sala disponible.
2,6/16/2021 7:44:53 a. m.,Sala no disponible.
2,6/16/2021 7:45:27 a. m.,Inicia limpieza.
12,6/16/2021 7:45:27 a. m.,Sala no disponible.
12,6/16/2021 7:45:54 a. m.,Inicia limpieza.
12,6/16/2021 7:46:50 a. m.,Sala disponible.
2,6/16/2021 7:47:44 a. m.,Sala disponible.
3,6/16/2021 7:50:03 a. m.,Sala no disponible.
3,6/16/2021 7:50:23 a. m.,Inicia limpieza.
12,6/16/2021 7:51:49 a. m.,Sala no disponible.
12,6/16/2021 7:52:15 a. m.,Inicia limpieza.
3,6/16/2021 7:52:16 a. m.,Sala disponible.
12,6/16/2021 7:53:04 a. m.,Sala disponible.
5,6/16/2021 7:58:04 a. m.,Sala no disponible.
12,6/16/2021 7:58:09 a. m.,Sala no disponible.
12,6/16/2021 7:58:35 a. m.,Inicia limpieza.
5,6/16/2021 7:59:12 a. m.,Inicia limpieza.
5,6/16/2021 8:00:36 a. m.,Sala disponible.
12,6/16/2021 8:00:46 a. m.,Sala disponible.
13,6/16/2021 8:03:22 a. m.,Sala no disponible.
13,6/16/2021 8:03:49 a. m.,Inicia limpieza.
13,6/16/2021 8:04:44 a. m.,Sala disponible.
12,6/16/2021 8:08:22 a. m.,Sala no disponible.
13,6/16/2021 8:10:00 a. m.,Sala no disponible.
1,6/16/2021 8:11:40 a. m.,Sala no disponible.
12,6/16/2021 8:17:13 a. m.,Inicia limpieza.
7,6/16/2021 8:17:31 a. m.,Sala no disponible.
12,6/16/2021 8:17:58 a. m.,Sala disponible.
13,6/16/2021 8:18:14 a. m.,Inicia limpieza.
7,6/16/2021 8:18:33 a. m.,Inicia limpieza.
13,6/16/2021 8:19:06 a. m.,Sala disponible.
2,6/16/2021 8:19:28 a. m.,Sala no disponible.
1,6/16/2021 8:19:31 a. m.,Inicia limpieza.
7,6/16/2021 8:21:12 a. m.,Sala disponible.
1,6/16/2021 8:21:15 a. m.,Sala disponible.
2,6/16/2021 8:21:30 a. m.,Inicia limpieza.
2,6/16/2021 8:24:27 a. m.,Sala disponible.
8,6/16/2021 8:25:07 a. m.,Sala no disponible.
3,6/16/2021 8:25:17 a. m.,Sala no disponible.
3,6/16/2021 8:25:37 a. m.,Inicia limpieza.
8,6/16/2021 8:25:52 a. m.,Inicia limpieza.
3,6/16/2021 8:27:33 a. m.,Sala disponible.
8,6/16/2021 8:31:03 a. m.,Sala disponible.
4,6/16/2021 8:33:10 a. m.,Sala no disponible.
4,6/16/2021 8:33:45 a. m.,Inicia limpieza.
4,6/16/2021 8:36:43 a. m.,Sala disponible.
12,6/16/2021 8:39:36 a. m.,Sala no disponible.
12,6/16/2021 8:40:02 a. m.,Inicia limpieza.
12,6/16/2021 8:40:46 a. m.,Sala disponible.
5,6/16/2021 8:53:53 a. m.,Sala no disponible.
5,6/16/2021 8:55:01 a. m.,Inicia limpieza.
5,6/16/2021 8:56:24 a. m.,Sala disponible.
6,6/16/2021 8:57:23 a. m.,Sala no disponible.
6,6/16/2021 8:57:59 a. m.,Inicia limpieza.
6,6/16/2021 9:00:13 a. m.,Sala disponible.
7,6/16/2021 9:11:18 a. m.,Sala no disponible.
3,6/16/2021 9:11:39 a. m.,Sala no disponible.
3,6/16/2021 9:11:59 a. m.,Inicia limpieza.
7,6/16/2021 9:12:19 a. m.,Inicia limpieza.
3,6/16/2021 9:13:50 a. m.,Sala disponible.
7,6/16/2021 9:14:32 a. m.,Sala disponible.
1,6/16/2021 9:16:24 a. m.,Sala no disponible.
1,6/16/2021 9:17:04 a. m.,Inicia limpieza.
2,6/16/2021 9:19:25 a. m.,Sala no disponible.
1,6/16/2021 9:19:40 a. m.,Sala disponible.
2,6/16/2021 9:19:55 a. m.,Inicia limpieza.
2,6/16/2021 9:22:32 a. m.,Sala disponible.
12,6/16/2021 9:49:18 a. m.,Sala no disponible.
12,6/16/2021 9:49:44 a. m.,Inicia limpieza.
12,6/16/2021 9:50:20 a. m.,Sala disponible.
1,6/16/2021 9:57:04 a. m.,Sala no disponible.
1,6/16/2021 9:57:43 a. m.,Inicia limpieza.
1,6/16/2021 10:00:37 a. m.,Sala disponible.
5,6/16/2021 10:12:00 a. m.,Sala no disponible.
5,6/16/2021 10:13:08 a. m.,Inicia limpieza.
5,6/16/2021 10:14:53 a. m.,Sala disponible.
12,6/16/2021 10:16:08 a. m.,Sala no disponible.
13,6/16/2021 10:16:36 a. m.,Sala no disponible.
12,6/16/2021 10:16:58 a. m.,Inicia limpieza.
